"","full_text","Handle","text"
"4422","It's #CyberSecurityAwarenessMonth! Newsrooms need to consider their employees' digital safety. Download a step by step “Checklist for Protecting Staff Data” from @IWMF's Guide to Protecting Newsrooms and Journalists Against Online Violence:
https://t.co/Bzur6LFOv3","ms","It s  CyberSecurityAwarenessMonth  Newsrooms need to consider their employees  digital safety  Download a step by step  Checklist for Protecting Staff Data  from  IWMF s Guide to Protecting Newsrooms and Journalists Against Online Violence 
"
"4423","DeSantis’ move, secretly aided by GOP-linked national operatives, came over the objections of the Republican-controlled state legislature. #MsReads via @propublica
https://t.co/MhMstsc12c","ms","DeSantis  move  secretly aided by GOP linked national operatives  came over the objections of the Republican controlled state legislature   MsReads via  propublica
"
"4424","Through her re-recorded albums, Taylor Swift isn’t updating her songs as much as she’s updating her own mythology—and stepping into a feminist identity along the way. From @julietteeholder:
https://t.co/b8ckpVzMz8","ms","Through her re recorded albums  Taylor Swift isn t updating her songs as much as she s updating her own mythology and stepping into a feminist identity along the way  From  julietteeholder 
"
"4425","Join us next week to take charge of your reproductive health care! https://t.co/rlRuhH8Ewk https://t.co/Y5fndRPBiA","ms","Join us next week to take charge of your reproductive health care  "
"4426","As the hearings draw to a close, we see the foundation of who we are as Americans is stronger stuff than any Jan. 6 could ever be.
https://t.co/f5XUhKlLNM","ms","As the hearings draw to a close  we see the foundation of who we are as Americans is stronger stuff than any Jan  6 could ever be 
"
"4427","""People want to work, but things stop them from being able to. Who is going to watch the kids?""

Read the latest #FrontAndCenter:
https://t.co/yFe8ET95xL","ms"," People want to work  but things stop them from being able to  Who is going to watch the kids  

Read the latest  FrontAndCenter 
"
"4428","RT @roxyszal: Join me and @teenmd on Tuesday evening to talk emergency contraception options, abortion pills, how to skip your period altog…","ms","RT  roxyszal  Join me and  teenmd on Tuesday evening to talk emergency contraception options  abortion pills  how to skip your period altog "
"4429","Texas’ conflicting and confusing laws on abortion have already caused catastrophic problems for pregnancy care.
https://t.co/jBTLyytdAN","ms","Texas  conflicting and confusing laws on abortion have already caused catastrophic problems for pregnancy care 
"
"4430","Did you know that we send Ms. to 5,418 women in federal, state and county prisons through the Ms. magazine Prison and Domestic Violence Shelter Program?
https://t.co/HrLjUv2o2l","ms","Did you know that we send Ms  to 5 418 women in federal  state and county prisons through the Ms  magazine Prison and Domestic Violence Shelter Program 
"
"4431","When it comes to women and the law, @Dahlialithwick asks: What do you do when you're in love with your captor? https://t.co/0WjgsadNjX https://t.co/kK3vAB86Db","ms","When it comes to women and the law   Dahlialithwick asks  What do you do when you re in love with your captor  "
"4432","Anti-abortion lawmakers are continuing to draft legislation to limit abortion access—some of which include proposals that could censor discussion of abortion or throw those who dare to speak behind bars.  
https://t.co/z9Z3rVBfzw","ms","Anti abortion lawmakers are continuing to draft legislation to limit abortion access some of which include proposals that could censor discussion of abortion or throw those who dare to speak behind bars   
"
"4433","Since the Taliban takeover, there have been at least 16 attacks against Hazaras, an ethnic minority in Afghanistan—resulting in the killing and wounding of at least 700 people.
https://t.co/2c3CZaNbV8","ms","Since the Taliban takeover  there have been at least 16 attacks against Hazaras  an ethnic minority in Afghanistan resulting in the killing and wounding of at least 700 people 
"
"4434","RT @ElizabethHira: As today’s hearing stuns, please remember the tireless, quiet public servants, esp. staffers (my friends) who do the dai…","ms","RT  ElizabethHira  As today s hearing stuns  please remember the tireless  quiet public servants  esp  staffers  my friends  who do the dai "
"4435","As the Jan. 6 committee hearings continue, @ElizabethHira reflects on the day that altered the course of history—and our democracy.
https://t.co/f5XUhKlLNM","ms","As the Jan  6 committee hearings continue   ElizabethHira reflects on the day that altered the course of history and our democracy 
"
"4436","Learn the most efficient emergency contraception methods, how to stop your period altogether, and more: 
https://t.co/VDhrMfMnFR","ms","Learn the most efficient emergency contraception methods  how to stop your period altogether  and more  
"
"4437","Women will influence the November elections in two ways. One is how they vote: for Republicans or Democrats. The other is how many will vote. The combination of the two will shape the outcome. #MsReads via @washingtonpost
https://t.co/iIChdWmEJk","ms","Women will influence the November elections in two ways  One is how they vote  for Republicans or Democrats  The other is how many will vote  The combination of the two will shape the outcome   MsReads via  washingtonpost
"
"4438","Indigenous women leaders from the Great Lakes are sounding the alarm about the social and ecological impacts of a new Enbridge tar sands pipeline project, Line 5.
https://t.co/8bph3NfoMc","ms","Indigenous women leaders from the Great Lakes are sounding the alarm about the social and ecological impacts of a new Enbridge tar sands pipeline project  Line 5 
"
"4439","Disinformation is one of the biggest roadblocks towards achieving gender equality.
https://t.co/jDtDhGtgRG","ms","Disinformation is one of the biggest roadblocks towards achieving gender equality 
"
"4440","“The situation here is tense and volatile... We are just waiting for something to happen, like a time-bomb.” #MsReads via @AP
https://t.co/J6gZcE21wd","ms"," The situation here is tense and volatile    We are just waiting for something to happen  like a time bomb    MsReads via  AP
"
"4441","Read more from @LorettaJRoss on ""calling in"" in the Spring 2021 issue of Ms.:

""We need to create a culture of forgiveness.""
https://t.co/9FJVxrvs9b","ms","Read more from  LorettaJRoss on  calling in  in the Spring 2021 issue of Ms  

 We need to create a culture of forgiveness  
"
"4442","Congratulations to reproductive justice pioneer, Ms. scholar and friend Loretta Ross on her MacArthur fellowship! https://t.co/Ba9OEFF8DG","ms","Congratulations to reproductive justice pioneer  Ms  scholar and friend Loretta Ross on her MacArthur fellowship  "
"4443","""We’re still in a care crisis and since Build Back Better didn’t happen, groups of disabled people and people radicalized by pandemic mutual aid are reimagining care as a human right. We just have to keep going.""
https://t.co/IJzld48ZzW","ms"," We re still in a care crisis and since Build Back Better didn t happen  groups of disabled people and people radicalized by pandemic mutual aid are reimagining care as a human right  We just have to keep going  
"
"4444","In this fall's midterm elections, ballot initiatives will be an important avenue for securing women’s rights. Here are some we're keeping an eye on: 
https://t.co/dpFVsqlOGq","ms","In this fall s midterm elections  ballot initiatives will be an important avenue for securing women s rights  Here are some we re keeping an eye on  
"
"4445","New data from the U.S. Census Bureau shows the gender wage gap has narrowed by one penny for full-time, year-round working women, and four cents for all working women.
https://t.co/0PvUdAYLbw","ms","New data from the U S  Census Bureau shows the gender wage gap has narrowed by one penny for full time  year round working women  and four cents for all working women 
"
"4446","""As feminists, we will stand with our sisters wherever there is a need—in Afghanistan, Iran, the DRC or here in the U.S.""
https://t.co/4Y63Gss50u","ms"," As feminists  we will stand with our sisters wherever there is a need in Afghanistan  Iran  the DRC or here in the U S  
"
"4447","""I will not feel safe in a state where I could be forced to carry a baby who won’t survive—or be forced to risk my own life.""
https://t.co/T7sn1NMzRC","ms"," I will not feel safe in a state where I could be forced to carry a baby who won t survive or be forced to risk my own life  
"
"4448","Join us next week to learn everything you ever wanted to know about birth control (including what your doctor might not know!) RSVP here: https://t.co/3dOS7Omv4r https://t.co/iUtr4JX3JT","ms","Join us next week to learn everything you ever wanted to know about birth control  including what your doctor might not know   RSVP here  "
"4449","RT @CAPAction: Thanks to @POTUS and Democrats, we're making progress toward closing the gender wage gap. https://t.co/xZeLCRm70V","ms","RT  CAPAction  Thanks to  POTUS and Democrats  we re making progress toward closing the gender wage gap  "
"4450","RT @MsLaToshaBrown: The quickest way to manifest the world we hope to create, including imagining more women and people of color in power,…","ms","RT  MsLaToshaBrown  The quickest way to manifest the world we hope to create  including imagining more women and people of color in power  "
"4451","RT @roxyszal: Back by popular demand! Join me and @teenmd next Tuesday, Oct. 18, at 4 p.m. PT / 7 p.m. ET, to learn everything you ever wan…","ms","RT  roxyszal  Back by popular demand  Join me and  teenmd next Tuesday  Oct  18  at 4 p m  PT   7 p m  ET  to learn everything you ever wan "
"4452","Next year the U.S. will mark 100 years since the introduction of the Equal Rights Amendment to Congress

“I never thought we would still be fighting this battle after all these years.” —@GloriaSteinem
https://t.co/5LZ3VeX5QA","ms","Next year the U S  will mark 100 years since the introduction of the Equal Rights Amendment to Congress

 I never thought we would still be fighting this battle after all these years     GloriaSteinem
"
"4453","What must we do to ensure that all the world’s girls are free to attend school, acquire skills, and lead healthy, fulfilled lives? #DayOfTheGirl
https://t.co/xlAWttDGmL","ms","What must we do to ensure that all the world s girls are free to attend school  acquire skills  and lead healthy  fulfilled lives   DayOfTheGirl
"
"4454","RT @supermajority: The quickest way to manifest the world we hope to create, including imagining more women and people of color in power, i…","ms","RT  supermajority  The quickest way to manifest the world we hope to create  including imagining more women and people of color in power  i "
"4455","In Cuba, voters moved overwhelmingly to approve a new Family Code—which will legalize same-sex marriage and adoption—late last month.

More in the latest Ms. Global: 
https://t.co/e57O9e4j5A","ms","In Cuba  voters moved overwhelmingly to approve a new Family Code which will legalize same sex marriage and adoption late last month 

More in the latest Ms  Global  
"
"4456","RT @roxyszal: The midterm elections will be here before we know it. Who is on the ballot? What are the key races to watch? How can you get…","ms","RT  roxyszal  The midterm elections will be here before we know it  Who is on the ballot  What are the key races to watch  How can you get "
"4457","RT @suzyblaustein: “I want to be a voice of the voiceless,” said Hellen, a 15-year-old Ugandan working with @WomenStrong partner @GirlUpUga…","ms","RT  suzyblaustein   I want to be a voice of the voiceless   said Hellen  a 15 year old Ugandan working with  WomenStrong partner  GirlUpUga "
"4458","On International #DayOfTheGirl, it's time to focus on the millions of girls around the globe who struggle to participate in school due to a lack of acceptable menstrual health products.
https://t.co/dnNlkNVQla","ms","On International  DayOfTheGirl  it s time to focus on the millions of girls around the globe who struggle to participate in school due to a lack of acceptable menstrual health products 
"
"4459","A CDC report released last month found that 80% of U.S. pregnancy-related deaths between 2017 and 2019 were preventable.

More in the latest Keeping Score:
https://t.co/Bmktb2Taqk","ms","A CDC report released last month found that 80  of U S  pregnancy related deaths between 2017 and 2019 were preventable 

More in the latest Keeping Score 
"
"4460","“Policy demonstrates what we value through the kinds of laws we pass. Policy shows us who is important in our society.” —@jweisswolf
https://t.co/R0O61dw9Vc","ms"," Policy demonstrates what we value through the kinds of laws we pass  Policy shows us who is important in our society     jweisswolf
"
"4461","Too often, pioneers like Barbara Cameron—a Hunkpapa Lakota, lesbian, Two-Spirit leader, AIDS activist and social organizer in San Francisco’s Native American community—are forgotten or written out of history. #IndigenousPeoplesDay
https://t.co/Kx1WHzG8kJ","ms","Too often  pioneers like Barbara Cameron a Hunkpapa Lakota  lesbian  Two Spirit leader  AIDS activist and social organizer in San Francisco s Native American community are forgotten or written out of history   IndigenousPeoplesDay
"
"4462","""These women may look and sound like ordinary college students, but their lives tell a different story.""
https://t.co/XjGkEAgEsG","ms"," These women may look and sound like ordinary college students  but their lives tell a different story  
"
"4463","Iranian women, tired of being told what to do with their bodies, are taking to the streets and burning their headscarves. From @PSaranj:
https://t.co/wJcNTjSg9i","ms","Iranian women  tired of being told what to do with their bodies  are taking to the streets and burning their headscarves  From  PSaranj 
"
"4464","RT @bluntshovels: These Australians are flying the flag for Disability Pride and changing the narrative from pity to respect

#IDPWD 

@esi…","carly","RT  bluntshovels  These Australians are flying the flag for Disability Pride and changing the narrative from pity to respect

 IDPWD 

 esi "
"4465","@BlytheByName Truth","carly"," BlytheByName Truth"
"4466","RT @BlytheByName: The mainstream when it’s Dec 4th https://t.co/1wljqzYrLO","carly","RT  BlytheByName  The mainstream when it s Dec 4th "
"4467","RT @NataliaHodgins: It’s International Day of Disability + like many people, my venn diagram is: disabled, chronically ill and really, real…","carly","RT  NataliaHodgins  It s International Day of Disability + like many people  my venn diagram is  disabled  chronically ill and really  real "
"4468","RT @McVillyKR: It’s great to have a UN day celebrating disabled people, but let’s at least make the theme accessible: “Transformative solut…","carly","RT  McVillyKR  It s great to have a UN day celebrating disabled people  but let s at least make the theme accessible   Transformative solut "
"4469","RT @esioul: Reframe is on the main @ABCaustralia channel right now!!! Hop on and check out the awesome talent (including myself 😉) celebrat…","carly","RT  esioul  Reframe is on the main  ABCaustralia channel right now    Hop on and check out the awesome talent  including myself   celebrat "
"4470","RT @Olivia_A_Muscat: It's my one and only's birthday today! Of all the things being disabled has given me, she might just be my favourite.…","carly","RT  Olivia A Muscat  It s my one and only s birthday today  Of all the things being disabled has given me  she might just be my favourite  "
"4471","RT @Tara_Moss: It was a privilege to be able to connect with Leo and Lucia - two young #disability advocates in Timor-Leste - and hear thei…","carly","RT  Tara Moss  It was a privilege to be able to connect with Leo and Lucia   two young  disability advocates in Timor Leste   and hear thei "
"4472","@Olivia_A_Muscat Crickets","carly"," Olivia A Muscat Crickets"
"4473","And all the white feminists - where are you? As @Imani_Barbarin once said, ""If your “intersectionality” forgets disabled people, I don’t want it.”","carly","And all the white feminists   where are you  As  Imani Barbarin once said   If your  intersectionality  forgets disabled people  I don t want it  "
"4474","RT @BlytheByName: Stepped outside for some fresh air and everyone is getting into the spirit of IDPWD by “looking beyond” the pandemic (the…","carly","RT  BlytheByName  Stepped outside for some fresh air and everyone is getting into the spirit of IDPWD by  looking beyond  the pandemic  the "
"4475","RT @TicsnTatts: My whole life I’ve felt like Alice in Wonderland and not known why.

I’ve constantly been alone and lost,  but fascinated b…","carly","RT  TicsnTatts  My whole life I ve felt like Alice in Wonderland and not known why 

I ve constantly been alone and lost   but fascinated b "
"4476","RT @JessHealyWalton: If you’re sick of talking about your disability with rellies at Xmas parties, these stickers are a great thing to deco…","carly","RT  JessHealyWalton  If you re sick of talking about your disability with rellies at Xmas parties  these stickers are a great thing to deco "
"4477","RT @JessHealyWalton: To celebrate #Cripmas (#IDPWD, #IDPWD2022), I’m asking *d/Deaf and disabled creators only* to add their #CripmasDecora…","carly","RT  JessHealyWalton  To celebrate  Cripmas   IDPWD   IDPWD2022   I m asking  d Deaf and disabled creators only  to add their  CripmasDecora "
"4478","RT @JessHealyWalton: Every single time the Aus gov &amp; media talk about the “cost blowout” of NDIS, my mind is back here.
#IDPWD2022","carly","RT  JessHealyWalton  Every single time the Aus gov  amp  media talk about the  cost blowout  of NDIS  my mind is back here 
 IDPWD2022"
"4479","RT @Tara_Moss: On International Day of Persons with Disabilities, I show solidarity with all fellow disabled people, and think on the wave…","carly","RT  Tara Moss  On International Day of Persons with Disabilities  I show solidarity with all fellow disabled people  and think on the wave "
"4480","RT @kikizee: It's #IDPWD2022. I'm still learning to embrace my disability identity. Earlier this week, I got to chat to @JasperPeachSays ab…","carly","RT  kikizee  It s  IDPWD2022  I m still learning to embrace my disability identity  Earlier this week  I got to chat to  JasperPeachSays ab "
"4481","@MelMarsden96 Haven't read it yet but well done","carly"," MelMarsden96 Haven t read it yet but well done"
"4482","RT @clinicallymanic: If disabled people can be forced to live in retirement homes they should be allowed to buy those exceptionally cheap r…","carly","RT  clinicallymanic  If disabled people can be forced to live in retirement homes they should be allowed to buy those exceptionally cheap r "
"4483","RT @MelMarsden96: Proud to write this piece for the Dressage South Australia Moving Forward Magazine. Happy IDPwD everyone! Para-Dressage S…","carly","RT  MelMarsden96  Proud to write this piece for the Dressage South Australia Moving Forward Magazine  Happy IDPwD everyone  Para Dressage S "
"4484","Barely seen any non disabled people in the media mention Disability Day, or amplify disabled people - allies, where are you? #IDPWD #IDPWD2022","carly","Barely seen any non disabled people in the media mention Disability Day  or amplify disabled people   allies  where are you   IDPWD  IDPWD2022"
"4485","@bluntshovels @JessHealyWalton Thank you so much El. My PayPal and Patreon are at https://t.co/cYbnXb77FR 💕","carly"," bluntshovels  JessHealyWalton Thank you so much El  My PayPal and Patreon are at "
"4486","RT @bluntshovels: #CripmasDecorations list from the excellent @JessHealyWalton 

#IDPWD

https://t.co/AECpWT14gQ","carly","RT  bluntshovels   CripmasDecorations list from the excellent  JessHealyWalton 

 IDPWD

"
"4487","RT @bluntshovels: @CaneInPink is raising funds for a wheelchair. #IDPWD 

https://t.co/xEcQoy2p8Y","carly","RT  bluntshovels   CaneInPink is raising funds for a wheelchair   IDPWD 

"
"4488","RT @bluntshovels: And more local kids and YA books from disabled authors. #IDPWD 

https://t.co/0EIzHsEnyL","carly","RT  bluntshovels  And more local kids and YA books from disabled authors   IDPWD 

"
"4489","RT @bluntshovels: Here's a great thread from @BeingCharisBlog with all the incredible disability justice books out this year. #IDPWD 

http…","carly","RT  bluntshovels  Here s a great thread from  BeingCharisBlog with all the incredible disability justice books out this year   IDPWD 

"
"4490","RT @bluntshovels: Take action about making sure all new homes are accessible @BetterHomesAus

#IDPWD 

https://t.co/VfuyEFF6Bx","carly","RT  bluntshovels  Take action about making sure all new homes are accessible  BetterHomesAus

 IDPWD 

"
"4491","RT @bluntshovels: Join SustainedAbility, disabled people working on climate action with the excellent @keraoregan and @jgboberg 

#IDPWD…","carly","RT  bluntshovels  Join SustainedAbility  disabled people working on climate action with the excellent  keraoregan and  jgboberg 

 IDPWD "
"4492","RT @bluntshovels: Donate to the @DisabilityJN mutual aid fund that has supported so many disabled people during the pandemic and more.

htt…","carly","RT  bluntshovels  Donate to the  DisabilityJN mutual aid fund that has supported so many disabled people during the pandemic and more 

htt "
"4493","RT @bluntshovels: First up, donate to @FPDNAus and support the work led by First Nations disabled people.

https://t.co/vmdhW9aSHB","carly","RT  bluntshovels  First up  donate to  FPDNAus and support the work led by First Nations disabled people 

"
"4494","RT @bluntshovels: This year, for #IDPWD, give disabled people money, buy our stuff, and support our campaigns.

Disabled people, drop your…","carly","RT  bluntshovels  This year  for  IDPWD  give disabled people money  buy our stuff  and support our campaigns 

Disabled people  drop your "
"4495","RT @BlytheByName: @bluntshovels Thanks for doing this El 💙 

My Patreon members support me to keep writing, performing and producing (but m…","carly","RT  BlytheByName   bluntshovels Thanks for doing this El  

My Patreon members support me to keep writing  performing and producing  but m "
"4496","RT @FireFaerie_: @bluntshovels @ramblingravioli I make art and write, happy to take on commissions or donations &lt;3

https://t.co/T1kcg2akUo","carly","RT  FireFaerie    bluntshovels  ramblingravioli I make art and write  happy to take on commissions or donations  lt 3

"
"4497","RT @POTUS: I just want to make a few things clear:
 
The Holocaust happened. 
 
Hitler was a demonic figure. 
 
And instead of giving it a…","carly","RT  POTUS  I just want to make a few things clear 
 
The Holocaust happened  
 
Hitler was a demonic figure  
 
And instead of giving it a "
"4498","RT @RachelCDailey: Oh fun I’m seeing a lot of images without alt text on #IDPD2022 #IDDP22 #InternationalDayofDisabledPersons hashtags","carly","RT  RachelCDailey  Oh fun I m seeing a lot of images without alt text on  IDPD2022  IDDP22  InternationalDayofDisabledPersons hashtags"
"4499","RT @BlytheByName: Even my closest friends don’t understand the extent of my chronic illness, and half my doctors hadn’t heard of M.E. befor…","carly","RT  BlytheByName  Even my closest friends don t understand the extent of my chronic illness  and half my doctors hadn t heard of M E  befor "
"4500","RT @BlytheByName: This #IDPWD, please don’t #LookBeyond my disability, that’s all you lot ever fucken do, I’m asking you to look squarely a…","carly","RT  BlytheByName  This  IDPWD  please don t  LookBeyond my disability  that s all you lot ever fucken do  I m asking you to look squarely a "
"4501","RT @BlytheByName: Slept all day 😌 Happy disabled xmas","carly","RT  BlytheByName  Slept all day  Happy disabled xmas"
"4502","@MundayJessica Thank you","carly"," MundayJessica Thank you"
"4503","RT @ArtistAffame: Just a gentle reminder that correcting peoples grammar/spelling isn't a great thing to do. You don't know peoples educati…","carly","RT  ArtistAffame  Just a gentle reminder that correcting peoples grammar spelling isn t a great thing to do  You don t know peoples educati "
"4504","If my work on disability and appearance diversity has helped you, please consider buying me a drink - there's PayPal and Patreon here. https://t.co/cYbnXb77FR

Thank you","carly","If my work on disability and appearance diversity has helped you  please consider buying me a drink   there s PayPal and Patreon here  "
"4505","I haven't done many tweets about #IDPWD2022 - most of my content is on instagram and Facebook - https://t.co/hiXYjITBTf and https://t.co/vLmOrst0SI","carly","I haven t done many tweets about  IDPWD2022   most of my content is on instagram and Facebook   "
"4506","I wore a mask for almost eight hours straight - can't feel my face! Better not get Covid.","carly","I wore a mask for almost eight hours straight   can t feel my face  Better not get Covid "
"4507","And again! Flight delayed, gate change.","carly","And again  Flight delayed  gate change "
"4508","It is serendipitous on #IDPWD2022 that I got to ride the buggy at the airport - because the wrong gate was printed on my boarding pass. Weee! Happy Cripmas!","carly","It is serendipitous on  IDPWD2022 that I got to ride the buggy at the airport   because the wrong gate was printed on my boarding pass  Weee  Happy Cripmas "
"4509","RT @DivCouncilAus: Individuals 

@carlyfindlay @bluntshovels @DrScottAvery 
@EDesmarchelier @InclusionMoves @evanb_y @esioul @HChristinaR @…","carly","RT  DivCouncilAus  Individuals 

 carlyfindlay  bluntshovels  DrScottAvery 
 EDesmarchelier  InclusionMoves  evanb y  esioul  HChristinaR   "
"4510","@DivCouncilAus @bluntshovels @DrScottAvery @EDesmarchelier @InclusionMoves @evanb_y @esioul @HChristinaR @JessHealyWalton @Kavanagh_AM Thank you","carly"," DivCouncilAus  bluntshovels  DrScottAvery  EDesmarchelier  InclusionMoves  evanb y  esioul  HChristinaR  JessHealyWalton  Kavanagh AM Thank you"
"4511","RT @MichaelaNewell_: @carlyfindlay @ninaoyama How did I miss this? Glad #AngusThompson’s second TV series is getting more publicity. @ABCau…","carly","RT  MichaelaNewell    carlyfindlay  ninaoyama How did I miss this  Glad  AngusThompson s second TV series is getting more publicity   ABCau "
"4512","RT @alisoncroggon: In today's @SatPaper arts: @carlyfindlay profiles actor Kiruna Stammell; Luther Uthayakumaran wonders about The Jungle a…","carly","RT  alisoncroggon  In today s  SatPaper arts   carlyfindlay profiles actor Kiruna Stammell  Luther Uthayakumaran wonders about The Jungle a "
"4513","Look at you @Olivia_A_Muscat - rising above Peter Dutton. https://t.co/Ebvn8PaVxK","carly","Look at you  Olivia A Muscat   rising above Peter Dutton  "
"4514","RT @TurnbullVanessa: Aboriginal pregnant mums can’t go to the shopping mall without being murdered. 

Aboriginal children can’t walk home f…","carly","RT  TurnbullVanessa  Aboriginal pregnant mums can t go to the shopping mall without being murdered  

Aboriginal children can t walk home f "
"4515","RT @JessHealyWalton: @thisgirl_writes It’s a word creation game for d/Deaf and disabled people created by @JillianWeise. Here’s a good expl…","carly","RT  JessHealyWalton   thisgirl writes It s a word creation game for d Deaf and disabled people created by  JillianWeise  Here s a good expl "
"4516","Relate https://t.co/QfnL8MZtVi","carly","Relate "
"4517","Does anyone look at photos of media production teams and think, wow, they're so white!? Only me?!","carly","Does anyone look at photos of media production teams and think  wow  they re so white   Only me  "
"4518","RT @DaveMilbo: Here's Grace Tame. ""Hope and healing in the age of doom and groom""

https://t.co/NYzAoKcfhG","carly","RT  DaveMilbo  Here s Grace Tame   Hope and healing in the age of doom and groom 

"
"4519","RT @BlytheByName: The Victorian CHO is “strongly recommending” masks but the government isn’t mandating them because they had an election t…","carly","RT  BlytheByName  The Victorian CHO is  strongly recommending  masks but the government isn t mandating them because they had an election t "
"4520","RT @KirstyWebeck: I’m touring a brand new show “A Bit Of Fun” in 2023. Canberra, Perth and Sydney went on sale today and my mailing list is…","carly","RT  KirstyWebeck  I m touring a brand new show  A Bit Of Fun  in 2023  Canberra  Perth and Sydney went on sale today and my mailing list is "
"4521","RT @iamemilymayo: The system that is failing victims/survivors and all of us is the patriarchy.","carly","RT  iamemilymayo  The system that is failing victims survivors and all of us is the patriarchy "
"4522","RT @bluntshovels: Let's make sure the only way we talk about disabled people, on #IDPWD eve, is about how much we cost. Really.","carly","RT  bluntshovels  Let s make sure the only way we talk about disabled people  on  IDPWD eve  is about how much we cost  Really "
"4523","@hereistash Oh my gosh","carly"," hereistash Oh my gosh"
"4524","RT @JessHealyWalton: Image description: Purple background. Squiggly decorative lines on top &amp; bottom. Blue text. Heading: ""Call for Submiss…","carly","RT  JessHealyWalton  Image description  Purple background  Squiggly decorative lines on top  amp  bottom  Blue text  Heading   Call for Submiss "
"4525","RT @AffirmPress: Megan Daley @daleyreads is editing an anthology celebrating teachers, and we're currently accepting submissions! We're loo…","carly","RT  AffirmPress  Megan Daley  daleyreads is editing an anthology celebrating teachers  and we re currently accepting submissions  We re loo "
"4526","This. Just because you've had a good experience doesn't mean others will find it accessible for them https://t.co/Ad3CamsSs5","carly","This  Just because you ve had a good experience doesn t mean others will find it accessible for them "
"4527","@slamup I went past The Forum the other day and Hanson were playing that night. Kids were lined up outside the stage door. Reminded me of me, age 15.","carly"," slamup I went past The Forum the other day and Hanson were playing that night  Kids were lined up outside the stage door  Reminded me of me  age 15 "
"4528","RT @Olivia_A_Muscat: Look Beyond sounds a lot to me like Look Away. NO ThANK YOU","carly","RT  Olivia A Muscat  Look Beyond sounds a lot to me like Look Away  NO ThANK YOU"
"4529","RT @NITV: ""Everyone's destroyed. We just lost our world... the baby passed away too.""

Warning: this story may be distressing to some reade…","carly","RT  NITV   Everyone s destroyed  We just lost our world    the baby passed away too  

Warning  this story may be distressing to some reade "
"4530","RT @SenatorJordon: You wouldn’t ask a First Nations person to ignore colour, or women to ignore their gender… so why is the gov asking us t…","carly","RT  SenatorJordon  You wouldn t ask a First Nations person to ignore colour  or women to ignore their gender  so why is the gov asking us t "
"4531","RT @Olivia_A_Muscat: Olivia Muscat - Constantly forcing people to look directly at me and right at my disability since 1994. #IDPWD https:/…","carly","RT  Olivia A Muscat  Olivia Muscat   Constantly forcing people to look directly at me and right at my disability since 1994   IDPWD "
"4532","RT @the_tweedy: Excellent disability justice books/resources:

- the work of @sinsinvalid
- Care Work by @thellpsx
- The Future Is Disabled…","carly","RT  the tweedy  Excellent disability justice books resources 

  the work of  sinsinvalid
  Care Work by  thellpsx
  The Future Is Disabled "
"4533","This is incredibly unfair. https://t.co/eMtehxMoUC","carly","This is incredibly unfair  "
"4534","All people do on Twitter now is talk about how things are going on Mastodon.","carly","All people do on Twitter now is talk about how things are going on Mastodon "
"4535","RT @chloeshayden: Thinking about everyone’s obsession with Wednesday bc of her quirks, bluntness, brutal honesty, weirdness, interests, exp…","carly","RT  chloeshayden  Thinking about everyone s obsession with Wednesday bc of her quirks  bluntness  brutal honesty  weirdness  interests  exp "
"4536","@slamup Zero stars","carly"," slamup Zero stars"
"4537","RT @sabinaposts: Dreaming of what life would be like if my household could afford to make each other a book advent calendar. Ours is like a…","carly","RT  sabinaposts  Dreaming of what life would be like if my household could afford to make each other a book advent calendar  Ours is like a "
"4538","This is where I was needed to be frisked. No metal, just colour splotches. 

Always nervous  about being frisked - in case they touch me too hard. I'm sore today. It was ok, but I'd prefer if it didn't happen. https://t.co/gJE1TctItP","carly","This is where I was needed to be frisked  No metal  just colour splotches  

Always nervous  about being frisked   in case they touch me too hard  I m sore today  It was ok  but I d prefer if it didn t happen  "
"4539","Airport security said my outfit is very colourful thus setting off the security alert - I had to be frisked :/","carly","Airport security said my outfit is very colourful thus setting off the security alert   I had to be frisked   "
"4540","@MrBrokenEyes Ugh make other plans Scott. Don't subject yourself to that","carly"," MrBrokenEyes Ugh make other plans Scott  Don t subject yourself to that"
"4541","RT @JessHealyWalton: Abletable (noun) a decision making moment, event, meeting etc that doesn’t include or involve any disabled people. 

“…","carly","RT  JessHealyWalton  Abletable  noun  a decision making moment  event  meeting etc that doesn t include or involve any disabled people  

  "
"4542","Also! 

At the end of the trip he said ""I got you here safely"". I did not say ""I'll let you know after I do a RAT"" but I wanted to.

My mask: rainbow! https://t.co/m4MqpwhhXn","carly","Also  

At the end of the trip he said  I got you here safely   I did not say  I ll let you know after I do a RAT  but I wanted to 

My mask  rainbow  "
"4543","Me to taxi driver: ""would you mind putting a mask on please?"" (Mask was in his console)
Taxi driver: ""no. It's not compulsory now.""
Me: *puts on a second mask, winds down all the windows^.","carly","Me to taxi driver   would you mind putting a mask on please    Mask was in his console 
Taxi driver   no  It s not compulsory now  
Me   puts on a second mask  winds down all the windows^ "
"4544","@sueleelim Thanks! Top is Leonard St, brooch is Quetzy","carly"," sueleelim Thanks  Top is Leonard St  brooch is Quetzy"
"4545","@kennythedoosra @HarperCollinsAU @FaceEqualityInt @PortPhillipLibs @IDPwD @SpeakingOut_au Thanks for coming","carly"," kennythedoosra  HarperCollinsAU  FaceEqualityInt  PortPhillipLibs  IDPwD  SpeakingOut au Thanks for coming"
"4546","@CassBridge Thank you","carly"," CassBridge Thank you"
